branch,buildId,changeset,changeset_link,clog_link,link,product,releaseType,version
cart-20fq3,14517219,7385127,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7385127?ac=10,https://buildweb.eng.vmware.com/changelog/14517219,https://buildweb.eng.vmware.com/ob/build/14517219/,hcios,beta,5.2.0
cart-20fq3,14517221,7385127,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7385127?ac=10,https://buildweb.eng.vmware.com/changelog/14517221,https://buildweb.eng.vmware.com/ob/build/14517221/,hcios,GA,5.2.0
cart-20fq3,14513777,7382719,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7382719?ac=10,https://buildweb.eng.vmware.com/changelog/14513777,https://buildweb.eng.vmware.com/ob/build/14513777/,hcios,beta,5.2.0
cart-20fq3,14513773,7382719,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7382719?ac=10,https://buildweb.eng.vmware.com/changelog/14513773,https://buildweb.eng.vmware.com/ob/build/14513773/,hcios,GA,5.2.0
cart-20fq3,14507181,7382129,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7382129?ac=10,https://buildweb.eng.vmware.com/changelog/14507181,https://buildweb.eng.vmware.com/ob/build/14507181/,hcios,beta,5.2.0
cart-20fq3,14507182,7382129,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7382129?ac=10,https://buildweb.eng.vmware.com/changelog/14507182,https://buildweb.eng.vmware.com/ob/build/14507182/,hcios,GA,5.2.0
cart-20fq3,14504153,7380857,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7380857?ac=10,https://buildweb.eng.vmware.com/changelog/14504153,https://buildweb.eng.vmware.com/ob/build/14504153/,hcios,beta,5.2.0
cart-20fq3,14504145,7380857,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7380857?ac=10,https://buildweb.eng.vmware.com/changelog/14504145,https://buildweb.eng.vmware.com/ob/build/14504145/,hcios,GA,5.2.0
cart-20fq3,14499198,7378851,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7378851?ac=10,https://buildweb.eng.vmware.com/changelog/14499198,https://buildweb.eng.vmware.com/ob/build/14499198/,hcios,GA,5.2.0
cart-20fq3,14499204,7378851,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7378851?ac=10,https://buildweb.eng.vmware.com/changelog/14499204,https://buildweb.eng.vmware.com/ob/build/14499204/,hcios,beta,5.2.0
cart-20fq3,14497309,7377723,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7377723?ac=10,https://buildweb.eng.vmware.com/changelog/14497309,https://buildweb.eng.vmware.com/ob/build/14497309/,hcios,beta,5.2.0
cart-20fq3,14497297,7377723,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7377723?ac=10,https://buildweb.eng.vmware.com/changelog/14497297,https://buildweb.eng.vmware.com/ob/build/14497297/,hcios,GA,5.2.0
cart-20fq3,14489825,7377005,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7377005?ac=10,https://buildweb.eng.vmware.com/changelog/14489825,https://buildweb.eng.vmware.com/ob/build/14489825/,hcios,beta,5.2.0
cart-20fq3,14489821,7377005,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7377005?ac=10,https://buildweb.eng.vmware.com/changelog/14489821,https://buildweb.eng.vmware.com/ob/build/14489821/,hcios,GA,5.2.0
cart-20fq3,14487194,7376331,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7376331?ac=10,https://buildweb.eng.vmware.com/changelog/14487194,https://buildweb.eng.vmware.com/ob/build/14487194/,hcios,GA,5.2.0
cart-20fq3,14487190,7376331,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7376331?ac=10,https://buildweb.eng.vmware.com/changelog/14487190,https://buildweb.eng.vmware.com/ob/build/14487190/,hcios,beta,5.2.0
cart-20fq3,14483890,7375787,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7375787?ac=10,https://buildweb.eng.vmware.com/changelog/14483890,https://buildweb.eng.vmware.com/ob/build/14483890/,hcios,beta,5.2.0
cart-20fq3,14483878,7375787,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7375787?ac=10,https://buildweb.eng.vmware.com/changelog/14483878,https://buildweb.eng.vmware.com/ob/build/14483878/,hcios,GA,5.2.0
